review_text,rating,review_date
game bagus wajib di mainkan,5,2025-06-25 10:55:24
"update tan jelek harus memilih rol sebelum memain, tidak seru dari sebelum nya, mending ilangin update tan sekarang bikin pusing gua, kirain game nya bikin ref resing padahal bikin pusing😤😤😤😤😤",1,2025-06-25 10:54:31
moonton jgn kasih aku dark system lah kalah aku,3,2025-06-25 10:54:31
Buff kufra min tambahin stun ULTI nya,5,2025-06-25 10:53:45
"wahai papi moonton yang baik hati dan tidak sombong, tolong resale in lagi Angela collector plis, pengen banget skin nya🥺 sampe kebawa mimpi🥺",5,2025-06-25 10:53:42
game favorit saya di kala lagi liburr,5,2025-06-25 10:51:55
"perbaiki biar tidak lag, wifi kencang untuk game lain ping kecil masa ML doang ping tinggi",1,2025-06-25 10:50:58
game banyak dark sistem,3,2025-06-25 10:50:54
"game aneh tiap hari lose streak,padahal udah main duo plus gendong-gendong malah dapet tim sampah,lain kali yang bot jangan di campur Ama yang jago min.........",1,2025-06-25 10:50:31
kembalikan seperti dulu masak nentukan line montoon lama2 MLS maenin,1,2025-06-25 10:50:26
Tim asu lawan pro player,1,2025-06-25 10:50:19
"maen solo dapet tim ga bener, giliran tim musuh pada kompak cape kalah bae gara gara itu",1,2025-06-25 10:50:17
"game gk jelas sukanya plgiat, gk malu apa plagiat game lain",1,2025-06-25 10:50:16
game nya bagus TPI tolong kasi skin gratiss monton heheheheehe😆😁😁😁,4,2025-06-25 10:50:03
maap ngasih 3 bintang menurut aku matchmakingnya cukup tidak adil yang menyebabkan game jadi kurang seru dan jadi kesusahan,3,2025-06-25 10:48:38
gak bisa milih line.bintang satu lu,1,2025-06-25 10:48:08
game bikin streess tiap awal season kalah Mulu🤮🤮🤮🤮dasar,1,2025-06-25 10:47:57
saya memang main mlbb tapi lostreak 111x winstreak16x,3,2025-06-25 10:47:37
"gajelass ni gamee stiap ada team fight ngelegg,tolong lah di prbaikii!!!!!!",1,2025-06-25 10:47:26
"ml sekarang banyak dark sistemnya terus juga ada yang pake cheat file jaringan jadi lag parah, ga kek season kemaren kemaren sebelum ada cheat enak bener coba lah bikin peraturan yang tegas cape jir lose treak mulu gendong bot tiap hari",1,2025-06-25 10:47:01
game dark system sinyal lag mulu,1,2025-06-25 10:46:51
kasih tim yang bagus monton,5,2025-06-25 10:45:58
"game anj,kasi tim kgk ada yang bener gimana mau mytick",1,2025-06-25 10:45:49
semoga habis ini win strek,5,2025-06-25 10:45:47
"Game ini tidak masuk diakal,masa tim yg dikasih selalu lol semua, udah diatur system semua ml PPK",1,2025-06-25 10:44:43
abis menang langsung dapet tim GK jelas.(udh 20 match gitu terus) kasih tim yang seimbang masa high ranknya mytic bintang satu ketemu sama yang high ranknya imortal,1,2025-06-25 10:44:35
susah banget pake hero ny pas aku tekan ulti gk berfungsi,2,2025-06-25 10:43:46
mobile legend berpa tahun ngeleg aja,1,2025-06-25 10:42:56
pas main jaringannya lag terus padahal pingnya hijau,2,2025-06-25 10:40:03
"monton kalo ngasih tim yg seimbang la,masa dapet tim ga mau berkontribusi terhadap tim kan jadi susah kita orang mainnya.",1,2025-06-25 10:39:07
matchmaking rusak lol,1,2025-06-25 10:38:27
kasih tim jago donk,5,2025-06-25 10:38:23
Benerin sistem matchmaking dan sinyal lu!! gw player solo capek dapat tim beban dan nabrak musuh yg pro/party dan juga sinyal sering ngelag mulu!! Percuma lu update sejuta kali pun kalau masih kek gini juga!! DASAR GAME PENAMBAH STRES,1,2025-06-25 10:38:08
saya suka game ini pertandingan nya yang sangat menantang,5,2025-06-25 10:37:19
fitur line ga guna. dapat tim poke ga jelas. balikin kyak sebelum nya,1,2025-06-25 10:36:44
"selalu memberikan tim yang tidak seimbang, dan ada masalah di pilih role membuat Player solo merasah kesulitan dalam bermain",1,2025-06-25 10:35:43
game sangat seruu poll ngantruu,5,2025-06-25 10:35:17
ajib,5,2025-06-25 10:34:45
Yang main Sekarang Banyak Yang pe.a.. coba robah aja sistem main klo mw naik Rank jangan tim ..Tim nya Pada Odob,1,2025-06-25 10:34:40
moga moga winstreak,5,2025-06-25 10:34:24
moonton yg bener ngasik tim woiiiiiiiiiiiiiii,1,2025-06-25 10:33:55
"updetan terbaru banyak draksistem, ngelag, fitur pemilihan line yg sangat buruk, sistemnya juga kgk jelass pantes lah kalau ratingnya turun, mkin kesini mkin amburadul",1,2025-06-25 10:32:44
"mainannya terlalu buruk dan semakin sesok semakin burik, dan bila saat bermain ketemu tim yang dark sistem, dan bila itu tim lawan menjadi pro, dasar monoton pembuat game mati suri.",1,2025-06-25 10:31:44
"Matchmaking gak jelas, saya dikasi tim yang gak bisa main, tapi tim musuh selalu dapat top global, apalah game ini, mending hapus aja ini game",1,2025-06-25 10:31:31
game nya bagus tapi jaringan nya aja jadi masalah,4,2025-06-25 10:31:16
gems sampah,1,2025-06-25 10:30:41
game apaan perusak otak bikin emosian,1,2025-06-25 10:30:05
makin d update malah makin nge lag ... developer ngetes game nya pake wifi mahal .emang nya dia pikir user ml pake wifi semua kah ? game paling jelek ...,1,2025-06-25 10:29:39
seru banget tapi kok sering ngelag ya,4,2025-06-25 10:28:55
ga jelas main tiba² ngelag makin sini makin ga jelas aja ini game tolol,1,2025-06-25 10:28:55
game nya lumayan bagus tapi tolong hapus drak sistem nya gua udah ngendong tim malah dapat coklat 4 nya gua mvp sendiri cape stack Mulu di legend dan udah ngendong pake Hero lain malah kalah mulu,1,2025-06-25 10:27:56
makin hari tim nya makin ngawur,1,2025-06-25 10:27:45
"game nya bagus, grafik oke, rekomendasi ini game,tapi kadang kadang ngelag mohon diperbaiki oleh pihak moonton agar di perbaiki sama server done",5,2025-06-25 10:25:04
"game burik isinya dark sistem semua, jangan download mobile legend mendingan maen honor of kings aj lebih seru. gak seru deh asli jangan pernah download bikin mental mu rusak.",1,2025-06-25 10:24:48
good job bro,5,2025-06-25 10:24:18
kecewa sama updetan lu ton rafaela bisa hidupin hero yang sudah mati lane ke isi otomatis kaca pokonya susuh pengen ke imo ge kembaliin mon,1,2025-06-25 10:23:31
seru bgt!!!,5,2025-06-25 10:23:11
game tolol gajelas...,1,2025-06-25 10:23:11
game mode terbaik 🤩,5,2025-06-25 10:22:26
Tim Buat Yang Seimbang,1,2025-06-25 10:22:17
moonton bujang kasih tim dan lawan tidak sesuai banyak dark sistem,1,2025-06-25 10:21:40
"bikin stres dikasi kalah mulu,playernya pikiranya stres²",1,2025-06-25 10:21:39
gamenya keren tapi ada masalah naruto naik mobil dapet tim aneh semua dah itu aja 🤒,4,2025-06-25 10:21:36
"game yg bentar bentar update tp gk ada yg diperbaikin, malah makin kesini sini nya malah makin ancur pink atau jaringn buruk. game 1 terlaris di playstor tp burik sulit jaringan",1,2025-06-25 10:21:34
"halo,monton atau pembuat game ini tolong keluarin Naruto chapter 2 dong😊😊dan update agak lebih besar dan jadikan Argus menjadi hidan kayaknya seru maaf kalau permintaan aku kebablasan 🙏",5,2025-06-25 10:20:54
"game bikin orang cepet sakit, game apalah pangkat baru gm musuhnya di kasih yg epic",1,2025-06-25 10:20:54
"fitur pilih Lane nga jelas, nga akurat, match jungler 42 yang dipilih yang jadi jungler malah orang yang match junglernya 2 lawak",1,2025-06-25 10:20:23
"plisss montonn balikin sistem draft nya kayak duluuu muak tau dapet roam truss atau ga pas draft pick bisa nentuin role nya cuma 1 walaupun jadi lama match making nya tapii gapapa plissss, sama klo bisa jaringan nya diperbaiki di game ms nya bisa sampe 3 malah tapi ngelagnya minta ampun itu juga udh sama kuota thanks moontonn",1,2025-06-25 10:20:15
tim nya jago banget,1,2025-06-25 10:19:30
Sinyal ijo tapi ngelag moontonnnnnn,2,2025-06-25 10:18:58
game moba ini seru dan aku player old nama akun akun aku nazwar wel,5,2025-06-25 10:18:18
kalau udh ws terus kalah kasih pelindung lah game GK asik tiba pas menang cuman naik 1 bintang kalau kalah turun 2 bintang game burik GK jelas,1,2025-06-25 10:17:39
kelas game bintang 1,1,2025-06-25 10:17:25
"Vitur role ini vitur gak guna, vitur merugikan player, vitur cacad, mau ngikut game sebelah tapi versi gagalnya, ini apaan coba vitur gak ad faedahnya ditambah, mau milih Hero buat role malah hrs ganti role, kalah gara gara gk bisa milih Hero, kalah gara gara vitur tolol ini gk becus, klo mau vitur kaya gini tetapin aja 1 role per player, tpi tetap bisa pke semua hero omong kosong macam apa ini, Hero asasin yg dipake roam gk boleh dipake di roam malah hrs ke jungle, hps vitur tolol ini",1,2025-06-25 10:16:54
"Game Rusak, jangan dimainkan guys",1,2025-06-25 10:16:49
game aneh gw kalah Mulu tapi temen gw menang teruss setiap kalah pasti ada perlindungan jadi temen gw anak sayang Lo???🤬🤬🤬🤬🤬🤬,1,2025-06-25 10:16:43
permainan nya sangat bagus dan menarik tapi aku setiap main ketemu tim jago kadang tim jelek,5,2025-06-25 10:14:46
game nya keren dan grafik nya bagus,5,2025-06-25 10:14:36
"ganti event Lesley jangan undang teman, dasar kepiting kikir",1,2025-06-25 10:13:43
akhir season jangan kasih dark sistem terus MOONTON,5,2025-06-25 10:13:31
Game nya sih bagus banget menurut ku... tapi masalah jaringan nya bisa nge lag.... bagus sih.... tapi ada aturan ga boleh AFK.... Jadi rating 5 bintang soalnya bisa pake cici,5,2025-06-25 10:13:25
"tier mityk serasa epic, bnyk dark sistem.",1,2025-06-25 10:11:59
game nya bagus tapi pas main musuh nya jago jago dan team gw butut gak adil sih mending hapus aja ml lu dasar kalo gw GK win streak berarti gw pensi awas lu montoon game nya GK adil bett padahal bagus game nya tapi pelit kasih tim bgus malah tim lawan yg bagus 🥲🥲🥲 + jaringan yg butut GK tau knp padahal gw pke wifi Deket Ama wifi nya lagi game ini sungguh tidak adil!!!!!!!!!!!! jangan di mainin gw maen ml biar GK stress tapi Mlah makin stress,1,2025-06-25 10:11:41
maaf game nya ngeleg aku sudah ganti wifi kenapa masih ngeleg walau gneleg aku tetap suka game nya😊,1,2025-06-25 10:10:28
kenapa ml saya sering relog sendiri dan tidak bisa masuk lagi mohon diperbaiki,1,2025-06-25 10:10:14
game nya bagus cuman kasih lah skin gratis bagi prayer yang nggak diamond dan ngeleg,5,2025-06-25 10:10:04
bqgus,4,2025-06-25 10:09:27
game rusak,1,2025-06-25 10:06:41
Developer kikir yang tahunya mengeruk uang tanpa memikirkan player dan memperbaiki sistem dalam game,1,2025-06-25 10:05:13
tolong kasih ws dong kalah mulu woy,5,2025-06-25 10:04:32
ruet,1,2025-06-25 10:04:14
seruh gak bikin bosen,5,2025-06-25 10:02:56
lu jangan ngasih tim dark sistem mulu monton kasi lah temen yang seimbang sama team lawan jangan ngasi dark sistim gajelas game lu tun,2,2025-06-25 10:02:50
"Update semakin banyak, File semakin membengkak.. lebih mementingkan Kualitas daripada Kuantitas.. lebih mementingkan Event Skins dan diskon, daripada Kenyamanan Players minimal keluh kesahnya didengarkan dan saran bahkan masukan... lama2 Moonton akan kehilangan Banyak pemain dengan rating yang akan semakin menurun.. cepat atau lambat pasar Moonton akan beralih Ke Tencent salah satunya Honor Of Kings menunggu waktunya saja",1,2025-06-25 10:02:26
gamenya memang seru cuma saya merasa update skrg terlalu sulit untuk menang dan meski sudah mau menang tetap saja kalah dan setiap main pasti selalu bertemu lawan yg sulit dan kalau meski menciptakan pertandingan yg adil tapi jgn sering pertemukan lawan yg sulit dirank,1,2025-06-25 10:01:52
game apaan kyk asuk udah sinyal bagus malah ngelek pas perang ngelek apla gme mohon di ubah moonton asuk,1,2025-06-25 10:01:03
game bagus tapi saya setiap main ranked ada aja darksistem mana menang sekali kalah nya berkali-kali katanya ini game ramah saya rating bintang 1 karna game tidak adil,1,2025-06-25 10:00:42
"gamemu lag monton 1 wifi cuman gw yang lag apalagi kalau ketemu hero musuh tambah plus"" ngelagnya",1,2025-06-25 09:59:59
Ini ML lagi error kah? Soalnya saat aku mau login ML malah nge stuck di loading logo ML.,1,2025-06-25 09:59:40
g jelas gem nya selalu dipilih kan teman yg bot ngetrol kalah trs,1,2025-06-25 09:58:48
game nya bagus dan seru,5,2025-06-25 09:57:55
jaringan gw bagus tp maju sendiri HP gw g ngeleg jg tuh ko malah maju sendiri 😔 tolong di perbaiki,1,2025-06-25 09:56:40
haramm,1,2025-06-25 09:56:34
"moonton kenapa selalu di beri tim yang tidak se imbang ,dan tim saya selalu tidak perhatikan maps..bnyak lostrek di banding winstrek",4,2025-06-25 09:56:23
tolong support prosesor merk lain juga kaya dimensity padahal speknya udah mid range tpi ga support refresh rate ultra karna prosesor baru,1,2025-06-25 09:56:03
draf pick yg ga becus.... dari awal season dapat tim yg ga sesuai....,1,2025-06-25 09:55:40
"macthmaking ny gk adil, lawan jago, tim sendiri gk bisa main. perbaiki macthmaking ny agar adil",2,2025-06-25 09:55:28
game nya seru bgt pokoknya the best sih dari aku cuma bisa komen kek gini soalnya seru bgttt,5,2025-06-25 09:55:14
geme ini sangat tidak bagus karna setiap mau mhytik pasti losstrek. dan awal siason terus wl buat lah sekali kali winstrik jangan asik menang kalah aj jadi mood main gem itu jadi malas bermain mobile legend,2,2025-06-25 09:54:45
ILANGIN DARK SISTEM,1,2025-06-25 09:54:38
banyak dark system.tim lawan mantan immortal tp tim gw dapat warior.jadi perbaiki sytem mactmaking nya.,2,2025-06-25 09:54:32
gem burik,1,2025-06-25 09:52:38
ini baru baru ini gua klh mulu (losetreak) awal season tolong ksih musuh yg seimbang jangan dikasih tim (draksistem) gua dalam sehari klh terus gaada namanya mng rank turun terus kapan mau mytic klo bgini,1,2025-06-25 09:52:23
game seru dan mengurangi stres ya guys,5,2025-06-25 09:50:37
game nya sangat membuat saya stress bukanya ngilangin strees saya malah nambahin stress,1,2025-06-25 09:50:13
ngeselin,2,2025-06-25 09:50:08
gem untuk ngilangin stress tapi tambah sterss,3,2025-06-25 09:50:05
keren dan seruuu,5,2025-06-25 09:49:56
bagus banget kalo gak ada Wi-Fi/data masih bisa main ini walaupun musuh nya komputer tetep bagus ❤️,5,2025-06-25 09:49:51
"sebagai player lama saya sangat kecewa dengan update an sistem draf pick lane nya yang di rank, masa harus pilih dan konsisten dilane yang dipilih aja dan gak bisa diganti, tolong dong min sistemnya dihilangkan aja mending dlu gk make dari pada sekarang..klo dilane yang itu2 bosan juga,.padahal gua udah main dari 2017 san tpi baru kali ini gua kecewa banget ama pihak montoon.",1,2025-06-25 09:48:49
seru!,5,2025-06-25 09:48:29
Agak buruk.terlalu toxic player nya,3,2025-06-25 09:48:07
"Matchmaking tidak seimbang,tim nya gak kompak,apalagi sering bgt tuh darksystem disuruh roam tank malah pick roam Selena klo g saber kalo main party pasti gue ws mulu,klo main solo langsung ls smpe 10x itupun mvp semua😂 hapus aja ini apk gila demi kesehatan mental hidup.🙏🏻 kalo emg mau game yg adil pindah ke HOK aja",2,2025-06-25 09:46:25
game apa sih hari hari ketemu dark system' tapi lawan jago jago,1,2025-06-25 09:46:08
defeat...defeat...defeat...defeat...defeat..defeat....defeat...defeat...defeat....victory...defeat...defeat...defeat...,2,2025-06-25 09:46:08
sistem baru tidak sesuai apa yg dipilih dan memberikan tim yang tidak sepadan dengan rank yang kita tempati,1,2025-06-25 09:45:14
Game nya bagus apalagi ad skin gratis mantap la pokonya wajiibb download semuanya gk download rugi abis😎😎😎,5,2025-06-25 09:45:07
kasih musuh yang ngotak dong,1,2025-06-25 09:42:30
makin kesini makin buruk.,1,2025-06-25 09:40:10
sangat bagus untuk pemain yang bermain dengan baik,5,2025-06-25 09:39:47
saya saranin saat pemilihan ban Hero sama memilih Hero di bedakan semua Lane nya di APUS munculnya ketika ban aja dan klopun pemilihan Hero sesuai role aja di tampilin,2,2025-06-25 09:39:28
"game gada adil adil nya. jujur sekarang ML isi nya orang"" gk jelas jd dah gak se asik dulu yg di mana player pada niat main. skr klo solo Rank pasti ada lah binatang yang ikut main. jujur mending pindah ke sebelah yg di mana ada ke adilan di dalam Rank maupun Classic. bye Mobile Legends makasih 9Tahun telah menemani. skr saya pamit dan mencoba terbiasa di game sebelah. semoga kedepanya montoon bisa lebih adil dari segi Classic maupun Rank.",1,2025-06-25 09:38:59
"tolong kasih lawan yang keras moonton, klo lawan nya ga ga jago ga seru",1,2025-06-25 09:38:46
gem apaini co gewe nyetak epic mana tim gwe tolol lagi kasih tim sepantesnya dong jangan kerasmulu setandar aja lahh,1,2025-06-25 09:38:08
gem ini kurang bagus karena ketika saya main selalu dapet mush yang gg dan tim yang jelas dan selalu kata kasar dan ngarin tim nya sendiri 😠,1,2025-06-25 09:38:05
geme terbaik,5,2025-06-25 09:37:56
"update fitur kaga jelas mulu, giliran match kaga di benerin",1,2025-06-25 09:37:49
game nya seru pokok serang turret menang,5,2025-06-25 09:36:15
PLEASE GIVE ME BACK / GET COMEBACK THE MCL COMPETITION! MCL n MRO (All).,5,2025-06-25 09:36:04
"game rusak ni ml lama"" dapet tim GK sepadan sama musuhnya tolong di perbaiki lagi ni gem dah muak dapet tim dark sistem mulu",1,2025-06-25 09:34:40
"apalah tolol, tim musuh dengan tim kita selalu gak seimbang/berat sebelah",1,2025-06-25 09:34:39
gamenya bagus banget. yakin deh kalian ga bakal nyesel download 🗿☺️,1,2025-06-25 09:34:35
ML skarang udah jelek ga bagus sama seasons kemarin..... kenapa map naruto di hapus,1,2025-06-25 09:34:24
Game Nya Sih Seru Tapi Kadang Dapat Tim Yang Gak Seimbang Gitu Terus Jaringan Gw Ngeleg Padahal Jaringan Nya Baik-baik Aja Jadi Gak Enak Main Nya Tapi Ya Mau Gimana Lagi Pasrah Aja Sih. 🤧,4,2025-06-25 09:34:23
gamenya bagus dan update Collab sama Naruto part 2,5,2025-06-25 09:34:20
jangan pernah dowlod game ini kalau kalian dowlod nanti nyeseel kalah mulu jangan pernah dowlod game iniiiiiiiiii nanti nyeseeeeeel,1,2025-06-25 09:33:58
"main ga pernah menang, dapet tim noob semua",1,2025-06-25 09:33:47
puyeng susah mainnya,2,2025-06-25 09:33:31
gajelas masa gw dikasih publik gm beban lagi udah itu ngelag terus udah ganti wifi data sama aja ngelag,1,2025-06-25 09:32:40
kata aku si bagus tapi tolong di perbaiki padahal jaringan bagus tapi lek musunya juga cupuin dikita ya itu dari aku terima nikahnya kasih,5,2025-06-25 09:32:34
kasih team yg bener napa cape gua,3,2025-06-25 09:32:29
kalo ngasi musuh yang seimbang la,1,2025-06-25 09:31:57
"perbaiki masalah jaringan/ ping masa pake wifi+ data masih ngeleg"" parah lagi jaringan ijo tapi kaga bisa jalan aneh ping ijo masa ngeleg",1,2025-06-25 09:31:44
montoon ayolah kasih Fanny buff Napa di nerf energyny jadi boros bgt ini udh kerasa loh monton jadi tolong ya buat Hero Fanny dapat buff 🙏🙏,5,2025-06-25 09:30:05
bagusss,5,2025-06-25 09:29:56
"game gajelas makin di update patch² baru malah kebanyakan dapet tim dark system di musuh tim nya bagus di tim sendiri kalo ga dark system ya ngetroll makin lama makin gaenak buat maen & satu lagi ada fitur yg role apalah itu bukannya tambah bagus malah tambah bikin stress player solo kalo mau maen udah banyak yang make ga sesuai role, jadi gajelas banget makin lama makin rusak nih game",1,2025-06-25 09:29:54
